track,fin,start,manu,manu_avg_fin_track,manu_avg_fin,avg_fin_track,manu_track_delta
Auto Club,0.05128205128205129,0.41025641025641024,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.07692307692307693,0.07692307692307693,Toyota,0.4241153743452546,0.0,0.625630142054332,0.5564127513668798
Auto Club,0.10256410256410256,0.8717948717948717,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.12820512820512822,0.1794871794871795,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.15384615384615385,0.23076923076923075,Toyota,0.4241153743452546,0.0,0.625630142054332,0.5564127513668798
Auto Club,0.1794871794871795,0.20512820512820512,Toyota,0.4241153743452546,0.0,0.625630142054332,0.5564127513668798
Auto Club,0.20512820512820512,0.4615384615384615,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.23076923076923075,0.30769230769230765,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.2564102564102564,0.2564102564102564,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.28205128205128205,0.3333333333333333,Toyota,0.4241153743452546,0.0,0.625630142054332,0.5564127513668798
Auto Club,0.30769230769230765,0.15384615384615385,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.3333333333333333,0.02564102564102564,Toyota,0.4241153743452546,0.0,0.625630142054332,0.5564127513668798
Auto Club,0.3589743589743589,0.10256410256410256,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.3846153846153846,0.43589743589743585,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.41025641025641024,0.5897435897435898,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.43589743589743585,0.5128205128205128,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.4615384615384615,0.7692307692307692,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.4871794871794871,0.28205128205128205,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.5128205128205128,0.923076923076923,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.5384615384615384,0.3846153846153846,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.5641025641025641,0.8974358974358974,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
